ClientID,rank,Produit,proba
142,3,RESPONSABILITE DECENNALE,0.0729356555621062
143,1,SANTE ET PREVOYANCE,0.524885752991185
143,2,RESPONSABILITE DECENNALE,0.17616728231205908
143,3,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (TSB),0.007220655194382012
144,1,INCENDIE COMMERCIAL / LEASING,0.35823374290526383
144,2,SANTE ET PREVOYANCE,0.22375769121500869
144,3,MULTIRISQUES INFORMATIQUES,0.05036430122217048
145,1,SANTE ET PREVOYANCE,0.3984022052079009
145,2,AUTOMOBILE DOUANE,0.06780239970956657
145,3,OMNICANAL AUTOMOBILE PACK3,0.06439866127338899
146,1,SANTE ET PREVOYANCE,0.618204808089208
146,2,CREDITS COMMERCIAUX B.H,0.03335193206654408
146,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.02257667004303314
147,1,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.38000832684552416
147,2,SANTE ET PREVOYANCE,0.15383412130660323
147,3,POLICE A ALIMENTER(CORPS DE PECHE),0.07072245816472128
148,1,SANTE ET PREVOYANCE,0.34914658291334827
148,2,TOUS RISQUES MONTAGE,0.11341005338639447
148,3,ENGINS DE CHANTIERS,0.10462736882098518
149,1,POLICE AU VOYAGE(CORPS DE PECHE),0.46897526710247556
149,2,SANTE ET PREVOYANCE,0.10225991756237701
149,3,MULTIRISQUES HABITATIONS OCCUPANT (BH),0.09505282183788767
150,1,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.7253937808582596
150,2,R.C PARAMEDICALE,0.022367633356657247
150,3,SANTE ET PREVOYANCE,0.01928376513457253
151,1,AUTOMOBILE II,0.5220863785238612
151,2,TOUS RISQUES MONTAGE,0.16190757169931408
151,3,SANTE ET PREVOYANCE,0.026013565134561212
152,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT,0.577628789852748
152,2,TOUS RISQUES CHANTIER,0.09055639670069182
152,3,SANTE ET PREVOYANCE,0.027469159416001407
153,1,BRIS DE MACHINES,0.3747123480516917
153,2,SANTE ET PREVOYANCE,0.1745019952081866
153,3,RC CHASSEUR,0.10800451136312801
154,1,MULTIRISQUES INFORMATIQUES,0.5637059349507744
154,2,POLICE AU VOYAGE(FACULTE MARITIME),0.10291324973855348
154,3,SANTE ET PREVOYANCE,0.024391768483054164
155,1,SANTE ET PREVOYANCE,0.36879003971888497
155,2,OMNICANAL AUTOMOBILE PACK3,0.10158154658430574
155,3,TOUS RISQUES MONTAGE,0.060139149685488724
156,1,TOUS RISQUES CHANTIER,0.24085305407143076
156,2,SANTE ET PREVOYANCE,0.18671473071741954
156,3,RESPONSABILITE DECENNALE,0.0935529380794255
157,1,POLICE ABONNEMENT(FACULTE AERIEN),0.2975251163646215
157,2,MULTIRISQUES PROFESSIONNELLES,0.09633444804810332
157,3,MULTIRISQUES HABITATIONS NON OCCUPANT,0.054169126881665565
158,1,INCENDIE RISQUES SIMPLE AMICALE,0.22031006719211174
158,2,SANTE ET PREVOYANCE,0.18934532836539433
158,3,CARTES BANCAIRES,0.025364750714593425
159,1,SANTE ET PREVOYANCE,0.3377413388804622
159,2,RESPONSABILITE DECENNALE,0.08812884379219246
159,3,TOUS RISQUES MONTAGE,0.07704455708218746
160,1,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.49680842606535053
160,2,ENGINS DE CHANTIERS,0.05117434598701608
160,3,PACK TOUS RISQUES SANS FRANCHISE,0.04338503905014824
161,1,TOUS RISQUES MONTAGE,0.5263633095188425
161,2,SANTE ET PREVOYANCE,0.040859837491612344
161,3,INCENDIE RISQUES SIMPLE CENTRALISE,0.01547155205825313
162,1,TOUS RISQUES CHANTIER,0.5305936127657704
162,2,ENGINS DE CHANTIERS,0.1356722002915131
162,3,SANTE ET PREVOYANCE,0.02955963448389204
163,1,INCENDIE RISQUES INDUSTRIEL,0.2175581958637405
163,2,TOUS RISQUES MONTAGE,0.21044888633439468
163,3,SANTE ET PREVOYANCE,0.04841321695182678
164,1,POLICE A ALIMENTER(FACULTE TERRESTRE),0.5704317810150513
164,2,SANTE ET PREVOYANCE,0.15201494745222063
164,3,TOUS RISQUES CHANTIER,0.09701885695559632
165,1,SANTE ET PREVOYANCE,0.06589323489438391
165,2,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.0406451179598982
165,3,ASSISTANCES EN VOYAGES MJSEP,0.03431988523389999
166,1,TOUS RISQUES CHANTIER,0.5079400207359543
166,2,OMNICANAL AUTOMOBILE PACK3,0.0430999118540166
166,3,MULTIRISQUES INFORMATIQUES,0.03287089905988775
167,1,PACK BASIC+,0.42472085988608216
167,2,POLICE A ALIMENTER(CORPS DE CONSTRUCTION NAVAL),0.18780627077617182
167,3,AUTOMOBILE LEASING,0.048974679701152136
168,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (PERSONNELS BTE),0.48551192239158747
168,2,TOUS RISQUES MONTAGE,0.14609718388440207
168,3,SANTE ET PREVOYANCE,0.030463505955460542
169,1,POLICE ABONNEMENT(FACULTE AERIEN),0.6410861087476775
169,2,INCENDIE LOGEMENTS  BTE,0.0354165748972566
169,3,CREDITS COMMERCIAUX (AS),0.0293387276009346
170,1,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.20956664382685716
170,2,SANTE ET PREVOYANCE,0.06471736462344219
170,3,INCENDIE RISQUES SIMPLE AMICALE,0.05391708918083975
171,1,RESPONSABILITE DECENNALE,0.4869245708073642
171,2,SANTE ET PREVOYANCE,0.3289033078174181
171,3,INCENDIE COMMERCIAL / LEASING,0.01258678064200623
172,1,PACK BASIC,0.33478447923242355
172,2,SANTE ET PREVOYANCE,0.21778123213510295
172,3,INCENDIE COMMERCIAL / LEASING,0.15931544950408136
173,1,SANTE ET PREVOYANCE,0.42972237717449047
173,2,POLICE AU VOYAGE(FACULTE MARITIME),0.25973177945624026
173,3,INCENDIE RISQUES AGRICOLES,0.016452685109214826
174,1,PERTES D EXPLOITATION APRES  INCENDIE,0.7152918419125324
174,2,SANTE ET PREVOYANCE,0.048515266832894755
174,3,TOUS RISQUES CHANTIER,0.022109685910341993
175,1,BRIS DE MACHINES,0.5353940019760884
175,2,SANTE ET PREVOYANCE,0.16169372071891785
175,3,ENGINS DE CHANTIERS,0.05549262033047933
176,1,TOUS RISQUES MONTAGE,0.2132511213728784
176,2,SANTE ET PREVOYANCE,0.15165051706169894
176,3,AUTOMOBILE AMICALE,0.14251520686107128
177,1,PACK DOMMAGE ET COLLISION,0.33596114824102064
177,2,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.2504429614707754
177,3,CREDITS COMMERCIAUX B.H,0.0697748884090174
178,1,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON+ (AS),0.45575971225454504
178,2,SANTE ET PREVOYANCE,0.16792057323765366
178,3,TOUS RISQUES MONTAGE,0.061484293850884546
179,1,SANTE ET PREVOYANCE,0.32718609348121336
179,2,TOUS RISQUES MONTAGE,0.17883559823698666
179,3,AUTOMOBILE DOUANE,0.041737448676259725
180,1,AUTOMOBILE TUNISIE TELECOM,0.5951916308508605
180,2,SANTE ET PREVOYANCE,0.15616733021714302
180,3,ASSURANCE VIE COMPLEMENT RETRAITE - HORIZON (AS),0.010984750804217002
181,1,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.41340754326011087
181,2,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.12724767253029784
181,3,PACK BASIC,0.1142492804793655
182,1,MULTIRISQUES PROFESSIONNELLES,0.3891356617232972
182,2,AUTOMOBILE,0.1215482469303027
182,3,SANTE ET PREVOYANCE,0.04104076708227431
183,1,CREDITS COMMERCIAUX (AS),0.7188807639716853
183,2,SANTE ET PREVOYANCE,0.05230266271825754
183,3,AUTOMOBILE LEASING,0.03264822126118606
184,1,RESPONSABILITE DECENNALE,0.3522511235745821
184,2,SANTE ET PREVOYANCE,0.30146327504945086
184,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.01662096930613364
185,1,ASSISTANCES EN VOYAGES - PLAN BASIQUE,0.5146082864018691
185,2,RESPONSABILITE DECENNALE,0.05765503953635822
185,3,MULTIRISQUES INFORMATIQUES,0.05494816852868922
186,1,POLICE A ALIMENTER(CORPS DE PECHE),0.3748873164033894
186,2,SANTE ET PREVOYANCE,0.1588507418047028
186,3,ENGINS DE CHANTIERS,0.06311389620492051
187,1,PERTES D EXPLOITATION APRES  INCENDIE,0.3539477660418027
187,2,OMNICANAL AUTOMOBILE PACK3,0.11682314073204217
187,3,TOUS RISQUES MONTAGE,0.09836522820996156
188,1,ASSISTANCES EN VOYAGES - PLAN ETUDIANT,0.5682119204648256
188,2,SANTE ET PREVOYANCE,0.11929852115874233
188,3,PACK DOMMAGE ET COLLISION,0.029028531621360678
189,1,POLICE ABONNEMENT(FACULTE TERRESTRE),0.6863994638264064
189,2,PACK TOUS RISQUES AVEC FRANCHISE,0.13411064939084624
189,3,POLICE AU VOYAGE(FACULTE TERRESTRE),0.026498982208480865
190,1,MIXTE REVALORISABLE (AS),0.35056564966064435
190,2,MULTIRISQUES INFORMATIQUES,0.15962343739457316
190,3,SANTE ET PREVOYANCE,0.03982266988855107
191,1,TOUS RISQUES CHANTIER,0.4331982785051618
191,2,SANTE ET PREVOYANCE,0.1419183029668375
191,3,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.06350771412908822
192,1,AUTOMOBILE TUNISIE TELECOM,0.42023565756529396
192,2,SANTE ET PREVOYANCE,0.1523344424028598
192,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.13546103680468963
193,1,TRANSPORT CORPS AVIATION,0.5252703180700293
193,2,TOUS RISQUES MONTAGE,0.08034563525605178
193,3,TOUS RISQUES CHANTIER,0.050776974069505904
194,1,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.3571079492988336
194,2,RC CHASSEUR,0.07945953336998786
194,3,POLICE ABONNEMENT(CORPS DE PECHE),0.0683965670036236
195,1,TOUS RISQUES MONTAGE,0.2813859747755812
195,2,PACK BASIC,0.12388220902272405
195,3,AUTOMOBILE DOUANE,0.07625035229010205
196,1,ASSISTANCES EN VOYAGES - PLAN GOLDEN,0.7400609019160911
196,2,MULTIRISQUES INFORMATIQUES,0.10759289105637285
196,3,POLICE ABONNEMENT(CORPS DE PECHE),0.044567621802233975
197,1,VOL AVEC EFFRACTION MOBILIER D HABITATION,0.5774231898110538
197,2,SANTE ET PREVOYANCE,0.17780153573586202
197,3,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.02436874517481001
198,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (TSB),0.3763890620850524
198,2,SANTE ET PREVOYANCE,0.2523356599424737
198,3,OMNICANAL AUTOMOBILE PACK2,0.11762177062314105
199,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.4036822264369643
199,2,PACK BASIC,0.17688413837414552
199,3,SANTE ET PREVOYANCE,0.09674444596724201
200,1,SANTE ET PREVOYANCE,0.20120446500582512
200,2,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.14371608572050298
200,3,OMNICANAL AUTOMOBILE PACK3,0.0415990271137344
201,1,BRIS DE MACHINES,0.6464877307946237
201,2,ASSISTANCES EN VOYAGES BH,0.03910601925613731
201,3,SANTE ET PREVOYANCE,0.028152858616456226
202,1,R.C  ETABLISSEMENT ENSEIGNEMENT (PRIVE /PUBLIC),0.5782781372214972
202,2,SANTE ET PREVOYANCE,0.10501074969525268
202,3,RESPONSABILITE DECENNALE,0.09395384567249397
203,1,AUTOMOBILE ASSURANCE FRONTIERE TEMPORAIRE,0.7620002896119951
203,2,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.03673999251432013
203,3,SANTE ET PREVOYANCE,0.018015269543802247
204,1,SANTE ET PREVOYANCE,0.6458426608104395
204,2,ENGINS DE CHANTIERS,0.04726189737090046
204,3,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.011495548509962735
205,1,SANTE ET PREVOYANCE,0.39262941896459325
205,2,OMNICANAL AUTOMOBILE PACK3,0.1626209565746601
205,3,POLICE A ALIMENTER(FACULTE MARITIME),0.01656155823363207
206,1,SANTE ET PREVOYANCE,0.3649351473045766
206,2,OMNICANAL AUTOMOBILE PACK1,0.2190332236199891
206,3,OMNICANAL AUTOMOBILE PACK3,0.07730182443885629
207,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (AS),0.5849343526078913
207,2,SANTE ET PREVOYANCE,0.1575444961023703
207,3,BRIS DE MACHINES,0.05143316191545685
208,1,MIXTE IMPURE A CARACTERE VIE 50 * 100 (AS),0.6539593482820512
208,2,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.11871619972331275
208,3,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.03096304893530705
209,1,SANTE ET PREVOYANCE,0.3226691515969638
209,2,CREDITS COMMERCIAUX B.H,0.19826335762969574
209,3,DHAMEN COMPTE,0.012611738889044473
210,1,INCENDIE LOGEMENTS  B.H,0.24414269739918293
210,2,SANTE ET PREVOYANCE,0.21679607691356517
210,3,ENGINS DE CHANTIERS,0.2157890213282035
211,1,TOUS RISQUES MONTAGE,0.5582635432460303
211,2,SANTE ET PREVOYANCE,0.04068798448758879
211,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.017715451080917727
212,1,RC ASSOCIATION SPORTIVES,0.5970134176328687
212,2,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.19362671611714577
212,3,OMNICANAL AUTOMOBILE PACK2,0.038143855157664414
213,1,SANTE ET PREVOYANCE,0.5200627100014579
213,2,INCENDIE RISQUES SIMPLE CENTRALISE,0.01601348681862933
213,3,TEMPORAIRE DECES EL AMEL MICROFINANCE,0.015621640306987436
214,1,MULTIRISQUES HABITATIONS NON OCCUPANT,0.48925209118281615
214,2,SANTE ET PREVOYANCE,0.27732506864889533
214,3,POLICE ABONNEMENT(CORPS DE PECHE),0.03726147522198324
215,1,SANTE ET PREVOYANCE,0.2690259431291294
215,2,POLICE A ALIMENTER(FACULTE TERRESTRE),0.22365324070123893
215,3,AUTOMOBILE LEASING,0.17437231964275915
216,1,PERTES D EXPLOITATION APRES  INCENDIE,0.4278432422145642
216,2,PACK DOMMAGE ET COLLISION,0.08633187635351611
216,3,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.04047019880089049
217,1,POLICE AU VOYAGE(FACULTE MARITIME),0.5450480787745043
217,2,TOUS RISQUES CHANTIER,0.11141042593151138
217,3,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.03206828227309076
218,1,SANTE ET PREVOYANCE,0.3076190899096187
218,2,TOUS RISQUES MONTAGE,0.11736529325877523
218,3,MULTIRISQUES INFORMATIQUES,0.07732727571435084
219,1,POLICE A ALIMENTER(CORPS DE PECHE),0.7309253915921481
219,2,SANTE ET PREVOYANCE,0.09357949258314094
219,3,BRIS DE MACHINES,0.022358237268953078
220,1,INCENDIE COMMERCIAL / LEASING,0.44900507261865147
220,2,SANTE ET PREVOYANCE,0.11335809806258446
220,3,BRIS DE MACHINES,0.10896489006018535
221,1,INCENDIE RISQUES SIMPLE,0.461254493818599
221,2,SANTE ET PREVOYANCE,0.04561413289927718
221,3,CREDITS COMMERCIAUX (AS),0.019123284126120778
222,1,SANTE ET PREVOYANCE,0.36914739811731295
222,2,POLICE ABONNEMENT(FACULTE MARITIME),0.2754250101087843
222,3,POLICE AU VOYAGE(CORPS DE CONSTRUCTION NAVAL),0.013074066398521005
223,1,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.5659212649111894
223,2,SANTE ET PREVOYANCE,0.17248831308786297
223,3,POLICE AU VOYAGE(FACULTE MARITIME),0.03243194543477407
224,1,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.37246273936717916
224,2,MULTIRISQUES INFORMATIQUES,0.12784811840257732
224,3,SANTE ET PREVOYANCE,0.11030004253649772
225,1,PACK TOUS RISQUES AVEC FRANCHISE,0.7868016779683241
225,2,SANTE ET PREVOYANCE,0.01666988031781638
225,3,RC EXPLOITATION PARKING PAYANT POUR AUTOMOBILES,0.01287872791000878
226,1,AUTOMOBILE DOUANE,0.5425839847321707
226,2,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.04069866442065751
226,3,SANTE ET PREVOYANCE,0.03202139309956084
227,1,TRANSPORT CORPS AVIATION,0.6727095310994504
227,2,PACK TOUS RISQUES AVEC FRANCHISE,0.09276256712835533
227,3,AUTOMOBILE,0.03331219014282053
228,1,ASSISTANCES EN VOYAGES AMICALE,0.6532974023407039
228,2,SANTE ET PREVOYANCE,0.10204521527636894
228,3,MULTIRISQUES INFORMATIQUES,0.020618170743991124
229,1,POLICE A ALIMENTER(FACULTE AERIEN),0.6096670761785166
229,2,MULTIRISQUES INFORMATIQUES,0.052402095263373596
229,3,PACK TOUS RISQUES AVEC FRANCHISE,0.04496548041390514
230,1,SANTE ET PREVOYANCE,0.4703068198119443
230,2,POLICE AU VOYAGE(FACULTE TERRESTRE),0.2230721627310529
230,3,MULTIRISQUES INFORMATIQUES,0.06327537838613691
231,1,PACK BASIC,0.5366243072986864
231,2,SANTE ET PREVOYANCE,0.17071188371281407
231,3,TOUS RISQUES MONTAGE,0.0433404858721346
232,1,MULTIRISQUES INFORMATIQUES,0.5099413946516437
232,2,AUTOMOBILE DOUANE,0.2118624319784637
232,3,SANTE ET PREVOYANCE,0.023625628008949146
233,1,PACK TOUS RISQUES AVEC FRANCHISE,0.22760174452245785
233,2,SANTE ET PREVOYANCE,0.21721610454466347
233,3,POLICE A ALIMENTER(FACULTE AERIEN),0.11740517022018658
234,1,TOUS RISQUES MONTAGE,0.5486173955301196
234,2,SANTE ET PREVOYANCE,0.03484524159514603
234,3,INCENDIE RISQUES SIMPLE,0.022482123193544597
235,1,AUTOMOBILE AMICALE,0.8115876503591507
235,2,POLICE A ALIMENTER(CORPS DE PLAISANCE),0.05142960226624906
235,3,SANTE ET PREVOYANCE,0.010313337483637025
236,1,SANTE ET PREVOYANCE,0.5253260989503777
236,2,TOUS RISQUES MONTAGE,0.10133971633974527
236,3,RESPONSABILITE DECENNALE,0.09631705204168084
237,1,RESPONSABILITE DECENNALE,0.27390116445533835
237,2,SANTE ET PREVOYANCE,0.12945081697005748
237,3,OMNICANAL AUTOMOBILE PACK PERSONALISE,0.08531182445327053
238,1,PACK BASIC+,0.5793331968639963
238,2,PACK DOMMAGE ET COLLISION,0.10637425369137671
238,3,ENGINS DE CHANTIERS,0.07209855915157624
239,1,MULTIRISQUES HABITATIONS NON OCCUPANT,0.3404346425393976
239,2,AUTOMOBILE AMICALE,0.2715225499160531
239,3,POLICE A ALIMENTER(FACULTE AERIEN),0.08021187861384271
240,1,CREDITS FONAPRA FOPRODI (AS),0.5236387950866294
240,2,SANTE ET PREVOYANCE,0.12284124292916664
240,3,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.035636554454413424
241,1,TEMPORAIRE DECES TAYSIR MICROFINANCE,0.46586788406718216
241,2,SANTE ET PREVOYANCE,0.19451125914712877
241,3,TOUS RISQUES CHANTIER,0.14700849011651534
242,1,SANTE ET PREVOYANCE,0.5167096889605253
242,2,R.C PARAMEDICALE,0.01873274766412204
242,3,INCENDIE RISQUES SIMPLE AMICALE,0.009832297102313913
243,1,INCENDIE RISQUES INDUSTRIEL,0.5511170443036876
243,2,POLICE ABONNEMENT(CORPS DE PECHE),0.20892777556522513
243,3,SANTE ET PREVOYANCE,0.10140208255103333
244,1,ENGINS DE CHANTIERS,0.302814832273019
244,2,POLICE A ALIMENTER(CORPS DE TOUT NAVIRES),0.19980163349148117
244,3,SANTE ET PREVOYANCE,0.1414336911638763
245,1,SANTE ET PREVOYANCE,0.3987434942030472
245,2,OMNICANAL AUTOMOBILE PACK2,0.07216556996304042
245,3,INCENDIE LOGEMENTS  BTE,0.026235845805288236
246,1,POLICE ABONNEMENT(FACULTE MARITIME),0.6829108787111117
246,2,SANTE ET PREVOYANCE,0.05075507082923452
246,3,POLICE ABONNEMENT(CORPS DE PLAISANCE),0.03800046803798449
247,1,PACK BASIC,0.6549261968443986
247,2,RESPONSABILITE DECENNALE,0.09788046296570078
247,3,SANTE ET PREVOYANCE,0.018424752717624445
248,1,POLICE A ALIMENTER(FACULTE AERIEN),0.414960354960303
248,2,SANTE ET PREVOYANCE,0.19223403490107652
248,3,RESPONSABILITE DECENNALE,0.0926459379297832
249,1,AUTOMOBILE DOUANE,0.3324796136026276
249,2,RESPONSABILITE DECENNALE,0.16895698529276484
249,3,POLICE ABONNEMENT(FACULTE TERRESTRE),0.06621718960865054
250,1,TOUS RISQUES CHANTIER,0.5955449822266115
250,2,SANTE ET PREVOYANCE,0.11486841013569253
250,3,AUTOMOBILE DOUANE,0.03333947282494341
251,1,AUTOMOBILE AMICALE,0.24651624091713153
251,2,TOUS RISQUES MONTAGE,0.11582479237427001
251,3,POLICE ABONNEMENT(FACULTE MARITIME),0.07748958492171533
252,1,ASSISTANCES EN VOYAGES AMICALE,0.5553807207058382
252,2,SANTE ET PREVOYANCE,0.03254988912468273
252,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.024166064048033092
253,1,SANTE ET PREVOYANCE,0.2700983932877706
253,2,POLICE A ALIMENTER(FACULTE TERRESTRE),0.12490118776883243
253,3,MULTIRISQUES INFORMATIQUES,0.06950623583442093
254,1,POLICE AU VOYAGE(FACULTE TERRESTRE),0.5882030789352845
254,2,SANTE ET PREVOYANCE,0.1250688247209561
254,3,PACK BASIC+,0.11051631425369729
255,1,OMNICANAL AUTOMOBILE PACK2,0.7179634802896636
255,2,SANTE ET PREVOYANCE,0.08653132399933966
255,3,TOUS RISQUES CHANTIER,0.047402517835553326
256,1,SANTE ET PREVOYANCE,0.33871499473478756
256,2,AUTOMOBILE II,0.17879708897800659
256,3,MULTIRISQUES PROFESSIONNELLES CENTRALISE,0.024520198691675547
257,1,RC EXPLOITATION ATTRACTION FORAINES,0.49879791959817876
257,2,SANTE ET PREVOYANCE,0.04190548970089912
257,3,ASSISTANCE DOMICILIAIRE,0.018732069565346156
258,1,R.C GARDERIE ET JARDIN D ENFANTS,0.521033403570631
258,2,SANTE ET PREVOYANCE,0.3028933883049259
258,3,CREDITS FONAPRA FOPRODI (AS),0.014541756305233414
259,1,SANTE ET PREVOYANCE,0.6767295751201285
259,2,VOL TOUTE CATEGORIES,0.007126889507366059
259,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.006974444005861736
260,1,SANTE ET PREVOYANCE,0.24376079853906377
260,2,MULTIRISQUES INFORMATIQUES,0.11384824329355857
260,3,OMNICANAL AUTOMOBILE PACK3,0.06965034893026158
261,1,MULTIRISQUES HABITATIONS OCCUPANT (SALIM),0.6919183342134094
261,2,SANTE ET PREVOYANCE,0.0777302083445169
261,3,RESPONSABILITE DECENNALE,0.060294072943154045
262,1,POLICE ABONNEMENT(CORPS DE PECHE),0.6436232030661815
262,2,PACK TOUS RISQUES AVEC FRANCHISE,0.05867914531304681
262,3,POLICE A ALIMENTER(FACULTE AERIEN),0.044818838820063975
263,1,PERTES D EXPLOITATION APRES  INCENDIE,0.19614143634213066
263,2,SANTE ET PREVOYANCE,0.18821111647860816
263,3,PACK TOUS RISQUES SANS FRANCHISE,0.1154042115239104
264,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT( ACQUITION DU PREMIER LOGEMENT (BH)),0.41479281909213556
264,2,OMNICANAL AUTOMOBILE PACK1,0.17203122336203377
264,3,SANTE ET PREVOYANCE,0.10892138022574276
265,1,SANTE ET PREVOYANCE,0.5542367567994436
265,2,TOUS RISQUES MONTAGE,0.11456418614163529
265,3,ENGINS DE CHANTIERS,0.020445950990082812
266,1,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.4462936801008834
266,2,TOUS RISQUES MONTAGE,0.11653775756506067
266,3,SANTE ET PREVOYANCE,0.10232891309258932
267,1,MULTIRISQUES HABITATIONS NON OCCUPANT (BH),0.5539169132393756
267,2,SANTE ET PREVOYANCE,0.2350072420345967
267,3,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.05955955963029544
268,1,AUTOMOBILE II,0.6086063541508283
268,2,SANTE ET PREVOYANCE,0.14316111586625288
268,3,POLICE AU VOYAGE(CORPS DE TOUT NAVIRES),0.010549163243520999
269,1,POLICE AU VOYAGE(CORPS DE PECHE),0.6905611249409411
269,2,MULTIRISQUES INFORMATIQUES,0.05129302610361457
269,3,POLICE AU VOYAGE(FACULTE MARITIME),0.048914093156770436
270,1,SANTE ET PREVOYANCE,0.6447093872744594
270,2,CARTES BANCAIRES,0.018906469999666418
270,3,MULTIRISQUES HABITATIONS NON OCCUPANT (SALIM),0.008483888761442172
271,1,SANTE ET PREVOYANCE,0.082344787929338
271,2,DEGATS DES EAUX,0.03655994611215628
271,3,POLICE ABONNEMENT(CORPS DE TOUT NAVIRES),0.030641503143192913
272,1,SANTE ET PREVOYANCE,0.38309731587678536
272,2,INCENDIE RISQUES SIMPLE CENTRALISE,0.027103491754424284
272,3,MULTIRISQUES HABITATIONS  OCCUPANT AMICALE,0.026367886989903586
273,1,OMNICANAL AUTOMOBILE PACK2,0.49923729469298694
273,2,SANTE ET PREVOYANCE,0.2093163068616699
273,3,MULTIRISQUES HABITATIONS OCCUPANT,0.015483722086928213
274,1,POLICE ABONNEMENT(CORPS DE CONSTRUCTION NAVAL),0.4194597272537599
274,2,RESPONSABILITE DECENNALE,0.17978043796575388
274,3,MULTIRISQUES HABITATIONS NON OCCUPANT,0.04701207137227699
275,1,POLICE A ALIMENTER(FACULTE AERIEN),0.1913528305579605
275,2,PACK BASIC,0.14036169601801413
275,3,SANTE ET PREVOYANCE,0.13197706794111888
276,1,PACK DOMMAGE ET COLLISION,0.28312780950796573
276,2,SANTE ET PREVOYANCE,0.22972304585723932
276,3,OMNICANAL AUTOMOBILE PACK3,0.0580667498983708
277,1,MULTIRISQUES INFORMATIQUES,0.43968877443103327
277,2,INCENDIE COMMERCIAL / LEASING,0.09027469329290491
277,3,RESPONSABILITE DECENNALE,0.04764996631006618
278,1,POLICE A ALIMENTER(FACULTE AERIEN),0.4097119248729948
278,2,SANTE ET PREVOYANCE,0.3795381722656308
278,3,RC EXPLOITATION ATTRACTION FORAINES,0.008143862309653615
279,1,POLICE ABONNEMENT(CORPS DE PECHE),0.65988099153459
279,2,AUTOMOBILE,0.03172602942254565
279,3,SANTE ET PREVOYANCE,0.02799838466891321
280,1,OMNICANAL AUTOMOBILE PACK2,0.5516231507936895
280,2,AUTOMOBILE LEASING,0.09281821029797377
280,3,SANTE ET PREVOYANCE,0.029899541782198936
281,1,TEMPORAIRE DECES A CAPITAL DECROISSANT LINEAIREMENT (PERSONNELS BTE),0.398745789111754
281,2,SANTE ET PREVOYANCE,0.127645412332071
281,3,AUTOMOBILE LEASING,0.08586525836050665
282,1,POLICE AU VOYAGE(CORPS DE PLAISANCE),0.48192074059790857
282,2,AUTOMOBILE LEASING,0.19127345935450105
282,3,SANTE ET PREVOYANCE,0.06814358106433739
283,1,POLICE A ALIMENTER(FACULTE TERRESTRE),0.5608613400803394
283,2,SANTE ET PREVOYANCE,0.12375446490340002
283,3,TOUS RISQUES CHANTIER,0.08416048313544126
284,1,TOUS RISQUES MONTAGE,0.36907930354174434
284,2,PACK TOUS RISQUES AVEC FRANCHISE,0.1707267150503655
284,3,TOUS RISQUES CHANTIER,0.07894252304504311
285,1,OMNICANAL AUTOMOBILE PACK2,0.5502516341688601
285,2,SANTE ET PREVOYANCE,0.25099034474646936
285,3,MULTIRISQUES HABITATIONS OCCUPANT,0.009691813587678327
